"time","SH","EH","IH","RH","AV","SV","EV","IV","Inc","IncCS","R0","Vls","EIC"
281.6875,270000,0,0,0,1607983.7162439,2152650.82023924,0,0,0,0,7.34115679979437,14.3494457058903,6.94662627747844
281.75,270000,0,0,0,1608242.52968093,2153166.82635905,0,0,0,0,7.39558947488502,14.3755118312961,6.9348180565098
281.8125,270000,0,0,0,1608487.09084872,2153707.81405907,0,0,0,0,7.44915409450569,14.4014055831069,6.9236076498393
281.875,270000,0,0,0,1608718.25976432,2154314.53356367,0,0,0,0,7.5043902565966,14.4304878799922,6.9125099990868
281.9375,270000,0,0,0,1608930.44357097,2154932.64938378,0,0,0,0,7.55759395097881,14.4582339381228,6.90208472091607
282,270000,0,0,0,1609141.04347639,2155554.6597179,0,0,0,0,7.60876767043847,14.4846519434134,6.89217386147224
282.0625,270000,0,0,0,1609334.77556411,2156187.17419705,0,0,0,0,7.65792116959388,14.5098225800344,6.88229891368329
282.125,270000,0,0,0,1609506.90011734,2156821.51752173,0,0,0,0,7.70478907977818,14.533806440844,6.87302225865808
282.1875,270000,0,0,0,1609666.4961565,2157456.70619985,0,0,0,0,7.74928557817953,14.556587202912,6.86430764767521
282.25,270000,0,0,0,1609809.80309429,2158092.06287111,0,0,0,0,7.79132430994533,14.5781798375517,6.85612102821203
282.3125,270000,0,0,0,1609937.72333446,2158726.39133714,0,0,0,0,7.83080504862545,14.5987144467714,6.84843041088365
282.375,270000,0,0,0,1610062.19431913,2159352.09597326,0,0,0,0,7.86760982294141,14.6181667200981,6.84132296130855
282.4375,270000,0,0,0,1610162.94104432,2159975.20301197,0,0,0,0,7.90152252062977,14.636544190576,6.83521068716428
282.5,270000,0,0,0,1610253.92047566,2160578.94636343,0,0,0,0,7.9320719570496,14.6530555508925,6.82958634649268
282.5625,270000,0,0,0,1610321.47294713,2161126.81718099,0,0,0,0,7.95638743854101,14.664235113007,6.82486921555044
282.625,270000,0,0,0,1610378.63048978,2161662.72264006,0,0,0,0,7.97827268108246,14.6747373397819,6.82055588530122
282.6875,270000,0,0,0,1610416.29023443,2162186.60383632,0,0,0,0,7.99765682434657,14.6846032688855,6.81707223551844
282.75,270000,0,0,0,1610451.29187746,2162698.3079125,0,0,0,0,8.0149554493803,14.6938563142274,6.81391805024567
282.8125,270000,0,0,0,1610480.9614011,2163195.44507561,0,0,0,0,8.02995010847288,14.7024607039265,6.81152522682149
282.875,270000,0,0,0,1610501.05554851,2163671.3340945,0,0,0,0,8.04301806293934,14.7104557518601,6.80939617674395
282.9375,270000,0,0,0,1610518.54548231,2164134.24953564,0,0,0,0,8.05408249814368,14.7178632620878,6.80796829878687
283,270000,0,0,0,1610530.73990299,2164583.33911226,0,0,0,0,8.06341144785258,14.724630870644,6.80662693157066
283.0625,270000,0,0,0,1610527.6425318,2165009.03722058,0,0,0,0,8.07031210467613,14.7298367371899,6.80548603387105
283.125,270000,0,0,0,1610521.46032871,2165376.15713047,0,0,0,0,8.07235425738644,14.7301725040024,6.80498836895276
283.1875,270000,0,0,0,1610501.72087534,2165728.15246654,0,0,0,0,8.0730541461831,14.7301534875641,6.80464045892294
283.25,270000,0,0,0,1610484.53464927,2166065.66275401,0,0,0,0,8.07235655746691,14.7298586716575,6.80488967654496
283.3125,270000,0,0,0,1610465.02823053,2166387.85856229,0,0,0,0,8.07041133532811,14.7292176623745,6.80524380248332
283.375,270000,0,0,0,1610432.76553037,2166693.99274632,0,0,0,0,8.06717164492318,14.7281794777056,6.80615447127383
283.4375,270000,0,0,0,1610402.58798214,2166984.1095287,0,0,0,0,8.06277204987528,14.7267685229656,6.80713037989107
283.5,270000,0,0,0,1610371.52637472,2167258.13749316,0,0,0,0,8.05715487549716,14.7249927720313,6.80862711877336
283.5625,270000,0,0,0,1610329.9874519,2167513.66128595,0,0,0,0,8.05044408292419,14.7228026774294,6.81015399817275
283.625,270000,0,0,0,1610297.09213202,2167744.08293125,0,0,0,0,8.04253387496947,14.7202238332731,6.812170295505
283.6875,270000,0,0,0,1610263.09048488,2167948.8853477,0,0,0,0,8.03301143654378,14.7163921691614,6.81418566586698
283.75,270000,0,0,0,1610224.78217364,2168092.24414124,0,0,0,0,8.01926246578166,14.7079952518821,6.81666283733749
283.8125,270000,0,0,0,1610182.44093859,2168217.59875182,0,0,0,0,8.00467280089226,14.699590127588,6.81911157195291
283.875,270000,0,0,0,1610142.5438864,2168318.33225233,0,0,0,0,7.9890274880962,14.6911777784553,6.82211990346285
283.9375,270000,0,0,0,1610109.33930952,2168401.27261776,0,0,0,0,7.97246245798042,14.6827591265274,6.82553386471734
284,270000,0,0,0,1610076.347171,2168458.13774717,0,0,0,0,7.95501075718201,14.6743350373591,6.82886346438682
284.0625,270000,0,0,0,1610050.36362538,2168490.75867759,0,0,0,0,7.93650291615597,14.6659063234401,6.83270413834382
284.125,270000,0,0,0,1610012.38901265,2168496.68684609,0,0,0,0,7.91633393908334,14.6565848488826,6.83702736399986
284.1875,270000,0,0,0,1609981.83886957,2168430.99835554,0,0,0,0,7.89228875311686,14.6430333656605,6.84168261474258
284.25,270000,0,0,0,1609953.40506193,2168339.72552495,0,0,0,0,7.86763424571332,14.6297777948991,6.84617956282643
284.3125,270000,0,0,0,1609914.88842842,2168222.33164243,0,0,0,0,7.84204034481971,14.6167449442859,6.85112422243484
284.375,270000,0,0,0,1609878.04369525,2168079.52184585,0,0,0,0,7.81559384164171,14.6039776475943,6.85649194790127
284.4375,270000,0,0,0,1609840.64616364,2167910.80172733,0,0,0,0,7.78825570977361,14.591404663369,6.86225959959483
284.5,270000,0,0,0,1609803.67070929,2167707.80593675,0,0,0,0,7.75951838332269,14.5782095768448,6.86840545276282
284.5625,270000,0,0,0,1609775.71897593,2167433.77606646,0,0,0,0,7.72710339277509,14.5610757679318,6.87490911189709
284.625,270000,0,0,0,1609742.32990726,2167132.7305649,0,0,0,0,7.69409027402058,14.5444059453756,6.8817514302894
284.6875,270000,0,0,0,1609714.03603555,2166798.71626096,0,0,0,0,7.66050102966796,14.5282277133109,6.88891443446139
284.75,270000,0,0,0,1609693.11857662,2166439.67616983,0,0,0,0,7.62634996277656,14.5124567324867,6.89638125317406
284.8125,270000,0,0,0,1609662.2547674,2166056.47748154,0,0,0,0,7.59180782501729,14.4971383242169,6.90400839169345
284.875,270000,0,0,0,1609613.35629929,2165638.34963753,0,0,0,0,7.55645698663879,14.4813976525337,6.91130108435598
284.9375,270000,0,0,0,1609568.73024555,2165142.44695801,0,0,0,0,7.51804478115935,14.4620254405299,6.91889489060258
285,270000,0,0,0,1609529.32874287,2164622.88979476,0,0,0,0,7.47946511673216,14.4433282596963,6.92677416541654
285.0625,270000,0,0,0,1609470.46763014,2164079.87373271,0,0,0,0,7.44064099139211,14.425279935999,6.93492422532136
285.125,270000,0,0,0,1609406.89188731,2163514.06228173,0,0,0,0,7.40168960884209,14.4078960270701,6.9433312902198
285.1875,270000,0,0,0,1609336.87155051,2162923.23804706,0,0,0,0,7.36260028949474,14.3910822339062,6.95198242875765
285.25,270000,0,0,0,1609257.87548734,2162292.43584718,0,0,0,0,7.3229434486194,14.3740374392975,6.96086550699851
285.3125,270000,0,0,0,1609172.70422545,2161593.66999533,0,0,0,0,7.28067901625886,14.3535733857364,6.96996914020918
